rainfall,year,month,country
77.6157,2001,7,MLI
93.3125,2001,8,MLI
43.7317,2001,9,MLI
9.13625,2001,10,MLI
0.6959,2001,11,MLI
0.1401,2001,12,MLI
0.25533,2002,1,MLI
0.35225,2002,2,MLI
0.77427,2002,3,MLI
5.2465,2002,4,MLI
10.1128,2002,5,MLI
25.093,2002,6,MLI
61.5399,2002,7,MLI
72.663,2002,8,MLI
48.8766,2002,9,MLI
26.01,2002,10,MLI
0.03033,2002,11,MLI
0.03625,2002,12,MLI
0.01513,2003,1,MLI
0.30648,2003,2,MLI
0.39006,2003,3,MLI
6.82589,2003,4,MLI
10.9656,2003,5,MLI
50.3117,2003,6,MLI
95.3767,2003,7,MLI
120.668,2003,8,MLI
69.5317,2003,9,MLI
18.3689,2003,10,MLI
1.77354,2003,11,MLI
0.01061,2003,12,MLI
0.12144,2004,1,MLI
1.16005,2004,2,MLI
1.47665,2004,3,MLI
8.4365,2004,4,MLI
9.83,2004,5,MLI
28.5447,2004,6,MLI
92.5638,2004,7,MLI
103.605,2004,8,MLI
42.0966,2004,9,MLI
11.2385,2004,10,MLI
2.23656,2004,11,MLI
0.01279,2004,12,MLI
0.17489,2005,1,MLI
0.79818,2005,2,MLI
2.22337,2005,3,MLI
4.70393,2005,4,MLI
18.9079,2005,5,MLI
66.353,2005,6,MLI
59.5765,2005,7,MLI
102.345,2005,8,MLI
56.702,2005,9,MLI
17.486,2005,10,MLI
0.36151,2005,11,MLI
0.11877,2005,12,MLI
0.06456,2006,1,MLI
0.27264,2006,2,MLI
0.95335,2006,3,MLI
3.80069,2006,4,MLI
23.8699,2006,5,MLI
40.2244,2006,6,MLI
61.3922,2006,7,MLI
93.371,2006,8,MLI
65.8095,2006,9,MLI
13.4228,2006,10,MLI
0.01665,2006,11,MLI
0.01416,2006,12,MLI
0.01785,2007,1,MLI
0.35565,2007,2,MLI
0.58097,2007,3,MLI
9.33542,2007,4,MLI
8.70664,2007,5,MLI
25.3751,2007,6,MLI
88.4167,2007,7,MLI
118.677,2007,8,MLI
46.9764,2007,9,MLI
9.52838,2007,10,MLI
3.58742,2007,11,MLI
0.00924,2007,12,MLI
0.01513,2008,1,MLI
1.34259,2008,2,MLI
1.47849,2008,3,MLI
6.35577,2008,4,MLI
18.8786,2008,5,MLI
48.9538,2008,6,MLI
81.0993,2008,7,MLI
113.495,2008,8,MLI
47.2147,2008,9,MLI
25.1765,2008,10,MLI
0.00028,2008,11,MLI
0.1598,2008,12,MLI
0.20681,2009,1,MLI
0.31239,2009,2,MLI
1.48491,2009,3,MLI
3.06044,2009,4,MLI
14.2915,2009,5,MLI
32.8201,2009,6,MLI
64.8708,2009,7,MLI
102.094,2009,8,MLI
85.6551,2009,9,MLI
19.6261,2009,10,MLI
1.34796,2009,11,MLI
0.00673,2009,12,MLI
0.01707,2010,1,MLI
0.51322,2010,2,MLI
0.78814,2010,3,MLI
8.694,2010,4,MLI
18.7428,2010,5,MLI
50.1611,2010,6,MLI
93.0565,2010,7,MLI
111.313,2010,8,MLI
85.0352,2010,9,MLI
23.0273,2010,10,MLI
0.32885,2010,11,MLI
0.00673,2010,12,MLI
0.01608,2011,1,MLI
0.3779,2011,2,MLI
1.61576,2011,3,MLI
5.21467,2011,4,MLI
11.9029,2011,5,MLI
31.0761,2011,6,MLI
71.3305,2011,7,MLI
99.5937,2011,8,MLI
55.3762,2011,9,MLI
8.19131,2011,10,MLI
1.18865,2011,11,MLI
0.02048,2011,12,MLI
0.01552,2012,1,MLI
0.24841,2012,2,MLI
0.4039,2012,3,MLI
8.94485,2012,4,MLI
16.3766,2012,5,MLI
42.8277,2012,6,MLI
94.4876,2012,7,MLI
127.782,2012,8,MLI
63.8175,2012,9,MLI
15.3339,2012,10,MLI
1.20286,2012,11,MLI
0.03776,2012,12,MLI
0.01802,2013,1,MLI
0.44728,2013,2,MLI
1.0839,2013,3,MLI
8.21617,2013,4,MLI
10.7893,2013,5,MLI
29.4722,2013,6,MLI
69.5142,2013,7,MLI
128.44,2013,8,MLI
59.0405,2013,9,MLI
20.5332,2013,10,MLI
0.44984,2013,11,MLI
0.04419,2013,12,MLI
0.19582,2014,1,MLI
0.3018,2014,2,MLI
0.67449,2014,3,MLI
6.87201,2014,4,MLI
20.4714,2014,5,MLI
40.9605,2014,6,MLI
66.9386,2014,7,MLI
100.927,2014,8,MLI
62.8043,2014,9,MLI
23.2001,2014,10,MLI
2.06082,2014,11,MLI
0.01132,2014,12,MLI
0.02167,2015,1,MLI
0.56953,2015,2,MLI
0.51532,2015,3,MLI
2.08674,2015,4,MLI
8.2561,2015,5,MLI
32.2665,2015,6,MLI
83.2675,2015,7,MLI
126.674,2015,8,MLI
46.4223,2015,9,MLI
22.3977,2015,10,MLI
0.62813,2015,11,MLI
0.01007,2015,12,MLI
0.2211,2016,1,MLI
0.3401,2016,2,MLI
0.60667,2016,3,MLI
7.71149,2016,4,MLI
16.7259,2016,5,MLI
44.3274,2016,6,MLI
86.524,2016,7,MLI
106.083,2016,8,MLI
57.0292,2016,9,MLI
11.8231,2016,10,MLI
1.39,2016,11,MLI
0.00934,2016,12,MLI
175.212,1991,1,MOZ
200.854,1991,2,MOZ
223.98,1991,3,MOZ
67.7114,1991,4,MOZ
16.8615,1991,5,MOZ
14.3746,1991,6,MOZ
16.9994,1991,7,MOZ
4.88204,1991,8,MOZ
12.2506,1991,9,MOZ
9.49398,1991,10,MOZ
75.8607,1991,11,MOZ
145.424,1991,12,MOZ
145.646,1992,1,MOZ
79.0475,1992,2,MOZ
123.747,1992,3,MOZ
40.6699,1992,4,MOZ
22.7618,1992,5,MOZ
21.3876,1992,6,MOZ
6.94672,1992,7,MOZ
6.36763,1992,8,MOZ
2.72839,1992,9,MOZ
10.4225,1992,10,MOZ
76.2593,1992,11,MOZ
150.382,1992,12,MOZ
207.239,1993,1,MOZ
211.858,1993,2,MOZ
156.89,1993,3,MOZ
90.1171,1993,4,MOZ
25.3687,1993,5,MOZ
21.0659,1993,6,MOZ
25.4151,1993,7,MOZ
13.6563,1993,8,MOZ
6.78274,1993,9,MOZ
13.3193,1993,10,MOZ
93.172,1993,11,MOZ
104.939,1993,12,MOZ
242.763,1994,1,MOZ
131.146,1994,2,MOZ
135.929,1994,3,MOZ
46.3296,1994,4,MOZ
8.10339,1994,5,MOZ
10.7866,1994,6,MOZ
15.4894,1994,7,MOZ
9.44344,1994,8,MOZ
11.0253,1994,9,MOZ
34.3851,1994,10,MOZ
25.2998,1994,11,MOZ
131.705,1994,12,MOZ
218.139,1995,1,MOZ
157.279,1995,2,MOZ
91.6796,1995,3,MOZ
50.2645,1995,4,MOZ
37.5002,1995,5,MOZ
7.06956,1995,6,MOZ
10.6629,1995,7,MOZ
12.0261,1995,8,MOZ
2.61135,1995,9,MOZ
15.0042,1995,10,MOZ
39.7741,1995,11,MOZ
196.134,1995,12,MOZ
252.844,1996,1,MOZ
219.018,1996,2,MOZ
189.071,1996,3,MOZ
58.1597,1996,4,MOZ
50.2803,1996,5,MOZ
25.575,1996,6,MOZ
22.0218,1996,7,MOZ
11.3117,1996,8,MOZ
3.04458,1996,9,MOZ
9.67514,1996,10,MOZ
37.614,1996,11,MOZ
154.449,1996,12,MOZ
249.873,1997,1,MOZ
277.096,1997,2,MOZ
138.673,1997,3,MOZ
96.2741,1997,4,MOZ
15.9782,1997,5,MOZ
5.29523,1997,6,MOZ
27.0556,1997,7,MOZ
2.70199,1997,8,MOZ
20.0903,1997,9,MOZ
36.8518,1997,10,MOZ
79.3678,1997,11,MOZ
204.917,1997,12,MOZ
289.422,1998,1,MOZ
162.861,1998,2,MOZ
123.449,1998,3,MOZ
43.3975,1998,4,MOZ
8.34943,1998,5,MOZ
6.72404,1998,6,MOZ
13.6278,1998,7,MOZ
18.4478,1998,8,MOZ
9.04956,1998,9,MOZ
30.594,1998,10,MOZ
71.9292,1998,11,MOZ
163.576,1998,12,MOZ
274.217,1999,1,MOZ
260.696,1999,2,MOZ
210.222,1999,3,MOZ
102.479,1999,4,MOZ
17.2084,1999,5,MOZ
17.7163,1999,6,MOZ
22.6907,1999,7,MOZ
14.5755,1999,8,MOZ
6.33121,1999,9,MOZ
15.4655,1999,10,MOZ
82.7583,1999,11,MOZ
117.813,1999,12,MOZ
207.108,2000,1,MOZ
267.192,2000,2,MOZ
222.15,2000,3,MOZ
76.8685,2000,4,MOZ
30.7955,2000,5,MOZ
29.7542,2000,6,MOZ
21.2944,2000,7,MOZ
7.73071,2000,8,MOZ
11.4642,2000,9,MOZ
24.7441,2000,10,MOZ
135.57,2000,11,MOZ
189.367,2000,12,MOZ
174.142,2001,1,MOZ
280.485,2001,2,MOZ
246.19,2001,3,MOZ
58.5222,2001,4,MOZ
38.0761,2001,5,MOZ
12.7935,2001,6,MOZ
17.5034,2001,7,MOZ
4.71015,2001,8,MOZ
8.78874,2001,9,MOZ
17.8585,2001,10,MOZ
77.4687,2001,11,MOZ
213.399,2001,12,MOZ
174.314,2002,1,MOZ
103.744,2002,2,MOZ
162.944,2002,3,MOZ
90.5069,2002,4,MOZ
10.787,2002,5,MOZ
39.3145,2002,6,MOZ
14.2261,2002,7,MOZ
15.1239,2002,8,MOZ
16.4454,2002,9,MOZ
27.4716,2002,10,MOZ
84.5583,2002,11,MOZ
102.526,2002,12,MOZ
154.85,2003,1,MOZ
173.014,2003,2,MOZ
266.169,2003,3,MOZ
41.5443,2003,4,MOZ
18.8289,2003,5,MOZ
56.5519,2003,6,MOZ
36.1831,2003,7,MOZ
3.09401,2003,8,MOZ
7.88086,2003,9,MOZ
27.0677,2003,10,MOZ
44.6602,2003,11,MOZ
123.456,2003,12,MOZ
238.201,2004,1,MOZ
155.41,2004,2,MOZ
173.629,2004,3,MOZ
133.92,2004,4,MOZ
19.4198,2004,5,MOZ
20.454,2004,6,MOZ
17.6455,2004,7,MOZ
23.1679,2004,8,MOZ
4.16761,2004,9,MOZ
34.929,2004,10,MOZ
82.3888,2004,11,MOZ
235.973,2004,12,MOZ
160.086,2005,1,MOZ
73.7073,2005,2,MOZ
88.6375,2005,3,MOZ
28.7704,2005,4,MOZ
34.3217,2005,5,MOZ
14.6675,2005,6,MOZ
20.8049,2005,7,MOZ
1.91275,2005,8,MOZ
8.80223,2005,9,MOZ
9.90021,2005,10,MOZ
54.0256,2005,11,MOZ
179.799,2005,12,MOZ
97.3617,2006,1,MOZ
116.737,2006,2,MOZ
244.573,2006,3,MOZ
82.6219,2006,4,MOZ
23.5125,2006,5,MOZ
9.06115,2006,6,MOZ
7.90805,2006,7,MOZ
4.45018,2006,8,MOZ
12.6081,2006,9,MOZ
20.1149,2006,10,MOZ
77.6196,2006,11,MOZ
178.884,2006,12,MOZ
263.951,2007,1,MOZ
185.175,2007,2,MOZ
100.46,2007,3,MOZ
83.8277,2007,4,MOZ
12.4928,2007,5,MOZ
14.2489,2007,6,MOZ
8.25984,2007,7,MOZ
5.86953,2007,8,MOZ
7.73081,2007,9,MOZ
29.8668,2007,10,MOZ
65.5633,2007,11,MOZ
180.732,2007,12,MOZ
264.494,2008,1,MOZ
168.41,2008,2,MOZ
128.726,2008,3,MOZ
29.2427,2008,4,MOZ
18.0651,2008,5,MOZ
16.2445,2008,6,MOZ
7.28949,2008,7,MOZ
11.5631,2008,8,MOZ
7.59791,2008,9,MOZ
17.3757,2008,10,MOZ
46.9704,2008,11,MOZ
232.754,2008,12,MOZ
189.345,2009,1,MOZ
184.483,2009,2,MOZ
135.565,2009,3,MOZ
57.781,2009,4,MOZ
29.9631,2009,5,MOZ
8.05955,2009,6,MOZ
16.193,2009,7,MOZ
8.65871,2009,8,MOZ
11.9379,2009,9,MOZ
19.4464,2009,10,MOZ
84.3774,2009,11,MOZ
151.597,2009,12,MOZ
159.715,2010,1,MOZ
214.026,2010,2,MOZ
115.075,2010,3,MOZ
95.9941,2010,4,MOZ
51.5021,2010,5,MOZ
17.347,2010,6,MOZ
28.9966,2010,7,MOZ
6.6036,2010,8,MOZ
5.65398,2010,9,MOZ
10.8919,2010,10,MOZ
50.8178,2010,11,MOZ
152.916,2010,12,MOZ
206.731,2011,1,MOZ
254.909,2011,2,MOZ
132.284,2011,3,MOZ
108.469,2011,4,MOZ
47.7832,2011,5,MOZ
19.567,2011,6,MOZ
14.1874,2011,7,MOZ
11.2751,2011,8,MOZ
6.80234,2011,9,MOZ
40.1333,2011,10,MOZ
63.8564,2011,11,MOZ
119.117,2011,12,MOZ
262.993,2012,1,MOZ
166.192,2012,2,MOZ
159.305,2012,3,MOZ
52.9795,2012,4,MOZ
31.6107,2012,5,MOZ
15.2723,2012,6,MOZ
9.73222,2012,7,MOZ
3.63625,2012,8,MOZ
16.3364,2012,9,MOZ
32.4976,2012,10,MOZ
31.1279,2012,11,MOZ
168.309,2012,12,MOZ
310.146,2013,1,MOZ
160.049,2013,2,MOZ
118.067,2013,3,MOZ
50.9733,2013,4,MOZ
24.4643,2013,5,MOZ
11.6371,2013,6,MOZ
13.1363,2013,7,MOZ
4.47099,2013,8,MOZ
8.5641,2013,9,MOZ
45.2631,2013,10,MOZ
41.1265,2013,11,MOZ
190.496,2013,12,MOZ
214.408,2014,1,MOZ
234.844,2014,2,MOZ
143.186,2014,3,MOZ
94.102,2014,4,MOZ
14.0585,2014,5,MOZ
8.6499,2014,6,MOZ
13.6215,2014,7,MOZ
6.98156,2014,8,MOZ
7.23815,2014,9,MOZ
24.5432,2014,10,MOZ
61.014,2014,11,MOZ
190.366,2014,12,MOZ
171.264,2015,1,MOZ
111.78,2015,2,MOZ
186.127,2015,3,MOZ
54.7703,2015,4,MOZ
16.1921,2015,5,MOZ
6.59287,2015,6,MOZ
12.237,2015,7,MOZ
2.38842,2015,8,MOZ
5.5996,2015,9,MOZ
15.5424,2015,10,MOZ
34.6958,2015,11,MOZ
174.521,2015,12,MOZ
205.638,2016,1,MOZ
109.691,2016,2,MOZ
121.606,2016,3,MOZ
84.3191,2016,4,MOZ
20.3252,2016,5,MOZ
19.3509,2016,6,MOZ
15.7385,2016,7,MOZ
4.72419,2016,8,MOZ
4.88365,2016,9,MOZ
20.8669,2016,10,MOZ
54.3788,2016,11,MOZ
148.96,2016,12,MOZ
11.1858,1991,1,MMR
6.98708,1991,2,MMR
13.8214,1991,3,MMR
113.01,1991,4,MMR
143.36,1991,5,MMR
379.358,1991,6,MMR
343.731,1991,7,MMR
411.868,1991,8,MMR
270.124,1991,9,MMR
172.837,1991,10,MMR
107.431,1991,11,MMR
19.8317,1991,12,MMR
9.74911,1992,1,MMR
32.6659,1992,2,MMR
9.739,1992,3,MMR
28.8861,1992,4,MMR
119.213,1992,5,MMR
244.129,1992,6,MMR
454.974,1992,7,MMR
465.366,1992,8,MMR
287.52,1992,9,MMR
223.748,1992,10,MMR
35.6976,1992,11,MMR
15.8881,1992,12,MMR
12.7754,1993,1,MMR
34.2453,1993,2,MMR
53.8048,1993,3,MMR
46.1381,1993,4,MMR
222.149,1993,5,MMR
303.027,1993,6,MMR
274.525,1993,7,MMR
348.807,1993,8,MMR
286.625,1993,9,MMR
133.002,1993,10,MMR
8.78102,1993,11,MMR
1.39803,1993,12,MMR
4.02402,1994,1,MMR
20.2129,1994,2,MMR
64.1231,1994,3,MMR
55.8209,1994,4,MMR
169.854,1994,5,MMR
376.216,1994,6,MMR
401.395,1994,7,MMR
535.66,1994,8,MMR
253.117,1994,9,MMR
140.219,1994,10,MMR
36.6128,1994,11,MMR
7.92962,1994,12,MMR
6.18126,1995,1,MMR
9.35409,1995,2,MMR
12.8428,1995,3,MMR
24.8425,1995,4,MMR
175.383,1995,5,MMR
315.245,1995,6,MMR
416.805,1995,7,MMR
421.906,1995,8,MMR
336.647,1995,9,MMR
125.878,1995,10,MMR
122.391,1995,11,MMR
1.24442,1995,12,MMR
1.97431,1996,1,MMR
26.5417,1996,2,MMR
35.9668,1996,3,MMR
95.6679,1996,4,MMR
203.962,1996,5,MMR
328.772,1996,6,MMR
402.972,1996,7,MMR
474.447,1996,8,MMR
295.894,1996,9,MMR
188.348,1996,10,MMR
68.7485,1996,11,MMR
4.8635,1996,12,MMR
3.49136,1997,1,MMR
7.23573,1997,2,MMR
44.069,1997,3,MMR
63.0978,1997,4,MMR
110.47,1997,5,MMR
301.255,1997,6,MMR
429.009,1997,7,MMR
437.901,1997,8,MMR
398.796,1997,9,MMR
104.935,1997,10,MMR
42.255,1997,11,MMR
19.8447,1997,12,MMR
9.57163,1998,1,MMR
12.5404,1998,2,MMR
34.5476,1998,3,MMR
63.2872,1998,4,MMR
196.859,1998,5,MMR
354.109,1998,6,MMR
439.768,1998,7,MMR
372.186,1998,8,MMR
225.812,1998,9,MMR
113.376,1998,10,MMR
46.1917,1998,11,MMR
3.07845,1998,12,MMR
7.11363,1999,1,MMR
6.0738,1999,2,MMR
13.3288,1999,3,MMR
92.3844,1999,4,MMR
282.333,1999,5,MMR
265.553,1999,6,MMR
476.262,1999,7,MMR
378.891,1999,8,MMR
278.889,1999,9,MMR
208.79,1999,10,MMR
79.2937,1999,11,MMR
10.6451,1999,12,MMR
11.1569,2000,1,MMR
13.6375,2000,2,MMR
31.5775,2000,3,MMR
95.2832,2000,4,MMR
241.921,2000,5,MMR
351.108,2000,6,MMR
350.322,2000,7,MMR
380.732,2000,8,MMR
294.395,2000,9,MMR
202.565,2000,10,MMR
13.527,2000,11,MMR
1.72778,2000,12,MMR
4.95558,2001,1,MMR
9.20297,2001,2,MMR
31.4068,2001,3,MMR
14.5147,2001,4,MMR
258.741,2001,5,MMR
357.911,2001,6,MMR
323.84,2001,7,MMR
403.518,2001,8,MMR
268.734,2001,9,MMR
277.609,2001,10,MMR
37.1699,2001,11,MMR
3.42703,2001,12,MMR
11.4409,2002,1,MMR
2.99267,2002,2,MMR
20.1661,2002,3,MMR
68.1835,2002,4,MMR
245.003,2002,5,MMR
338.264,2002,6,MMR
340.542,2002,7,MMR
678.649,2002,8,MMR
279.03,2002,9,MMR
127.47,2002,10,MMR
145.797,2002,11,MMR
18.1999,2002,12,MMR
9.35237,2003,1,MMR
13.5053,2003,2,MMR
21.9276,2003,3,MMR
43.5719,2003,4,MMR
189.584,2003,5,MMR
351.015,2003,6,MMR
465.493,2003,7,MMR
315.448,2003,8,MMR
298.659,2003,9,MMR
157.355,2003,10,MMR
8.43386,2003,11,MMR
7.17855,2003,12,MMR
8.02203,2004,1,MMR
4.82049,2004,2,MMR
10.5805,2004,3,MMR
93.5469,2004,4,MMR
288.474,2004,5,MMR
377.629,2004,6,MMR
387.491,2004,7,MMR
240.724,2004,8,MMR
358.198,2004,9,MMR
126.625,2004,10,MMR
20.2884,2004,11,MMR
1.85166,2004,12,MMR
4.27819,2005,1,MMR
4.93324,2005,2,MMR
38.464,2005,3,MMR
55.3096,2005,4,MMR
96.4725,2005,5,MMR
280.898,2005,6,MMR
316.853,2005,7,MMR
403.31,2005,8,MMR
336.531,2005,9,MMR
170.078,2005,10,MMR
76.8642,2005,11,MMR
38.3795,2005,12,MMR
1.06906,2006,1,MMR
10.0048,2006,2,MMR
11.8152,2006,3,MMR
95.6375,2006,4,MMR
234.094,2006,5,MMR
310.276,2006,6,MMR
451.736,2006,7,MMR
522.749,2006,8,MMR
377.657,2006,9,MMR
194.716,2006,10,MMR
35.9051,2006,11,MMR
4.13422,2006,12,MMR
2.3499,2007,1,MMR
24.399,2007,2,MMR
4.44261,2007,3,MMR
79.9083,2007,4,MMR
309.759,2007,5,MMR
434.653,2007,6,MMR
347.883,2007,7,MMR
320.002,2007,8,MMR
338.055,2007,9,MMR
257.069,2007,10,MMR
69.708,2007,11,MMR
1.80227,2007,12,MMR
28.7133,2008,1,MMR
14.7205,2008,2,MMR
18.3599,2008,3,MMR
63.2002,2008,4,MMR
247.682,2008,5,MMR
286.42,2008,6,MMR
488.538,2008,7,MMR
271.961,2008,8,MMR
269.48,2008,9,MMR
235.288,2008,10,MMR
56.3489,2008,11,MMR
3.75319,2008,12,MMR
2.29624,2009,1,MMR
4.00945,2009,2,MMR
13.7288,2009,3,MMR
92.456,2009,4,MMR
221.146,2009,5,MMR
304.537,2009,6,MMR
308.88,2009,7,MMR
410.859,2009,8,MMR
251.234,2009,9,MMR
155.765,2009,10,MMR
11.1718,2009,11,MMR
1.69755,2009,12,MMR
6.16077,2010,1,MMR
1.54686,2010,2,MMR
29.1285,2010,3,MMR
65.8033,2010,4,MMR
140.122,2010,5,MMR
320.832,2010,6,MMR
420.95,2010,7,MMR
496.469,2010,8,MMR
268.164,2010,9,MMR
282.074,2010,10,MMR
12.8237,2010,11,MMR
35.2966,2010,12,MMR
14.1624,2011,1,MMR
5.08529,2011,2,MMR
43.5995,2011,3,MMR
80.2772,2011,4,MMR
234.435,2011,5,MMR
352.22,2011,6,MMR
383.322,2011,7,MMR
820.317,2011,8,MMR
298.917,2011,9,MMR
223.503,2011,10,MMR
17.8279,2011,11,MMR
8.99531,2011,12,MMR
9.37055,2012,1,MMR
3.28473,2012,2,MMR
39.8698,2012,3,MMR
78.0903,2012,4,MMR
131.275,2012,5,MMR
263.588,2012,6,MMR
320.322,2012,7,MMR
286.865,2012,8,MMR
337.462,2012,9,MMR
156.006,2012,10,MMR
41.5486,2012,11,MMR
2.92359,2012,12,MMR
13.5554,2013,1,MMR
5.09177,2013,2,MMR
15.0148,2013,3,MMR
40.6962,2013,4,MMR
161.441,2013,5,MMR
306.332,2013,6,MMR
379.222,2013,7,MMR
499.431,2013,8,MMR
339.291,2013,9,MMR
285.93,2013,10,MMR
34.9697,2013,11,MMR
11.5238,2013,12,MMR
0.64107,2014,1,MMR
11.4107,2014,2,MMR
10.4,2014,3,MMR
19.0049,2014,4,MMR
132.068,2014,5,MMR
387.059,2014,6,MMR
299.276,2014,7,MMR
364.417,2014,8,MMR
192.931,2014,9,MMR
109.499,2014,10,MMR
33.216,2014,11,MMR
5.70063,2014,12,MMR
24.3465,2015,1,MMR
6.49035,2015,2,MMR
15.8502,2015,3,MMR
73.9813,2015,4,MMR
164.611,2015,5,MMR
186.687,2015,6,MMR
434.133,2015,7,MMR
382.9,2015,8,MMR
282.017,2015,9,MMR
156.59,2015,10,MMR
48.2255,2015,11,MMR
18.7664,2015,12,MMR
19.2601,2016,1,MMR
9.66392,2016,2,MMR
20.2933,2016,3,MMR
59.6119,2016,4,MMR
187.807,2016,5,MMR
320.23,2016,6,MMR
564.344,2016,7,MMR
407.399,2016,8,MMR
288.722,2016,9,MMR
241.116,2016,10,MMR
158.738,2016,11,MMR
4.70046,2016,12,MMR
0.01006,1991,1,NER
0.45112,1991,2,NER
1.57147,1991,3,NER
2.1405,1991,4,NER
17.2284,1991,5,NER
18.6558,1991,6,NER
49.224,1991,7,NER
73.5393,1991,8,NER
8.55794,1991,9,NER
3.19505,1991,10,NER
0.02614,1991,11,NER
0,1991,12,NER
0.01006,1992,1,NER
0.40594,1992,2,NER
1.07528,1992,3,NER
2.04527,1992,4,NER
10.13,1992,5,NER
15.7197,1992,6,NER
50.73,1992,7,NER
57.2066,1992,8,NER
20.336,1992,9,NER
2.53689,1992,10,NER
0.14136,1992,11,NER
0,1992,12,NER
0.01006,1993,1,NER
0.40594,1993,2,NER
0.3531,1993,3,NER
1.51453,1993,4,NER
2.74304,1993,5,NER
15.7432,1993,6,NER
40.5874,1993,7,NER
56.3801,1993,8,NER
19.4901,1993,9,NER
0.53345,1993,10,NER
0.0002,1993,11,NER
4.00E-05,1993,12,NER
0.01006,1994,1,NER
0.40594,1994,2,NER
0.08698,1994,3,NER
1.17001,1994,4,NER
3.74569,1994,5,NER
15.2073,1994,6,NER
63.7774,1994,7,NER
93.8097,1994,8,NER
40.5952,1994,9,NER
4.3745,1994,10,NER
0.00239,1994,11,NER
0,1994,12,NER
0.01006,1995,1,NER
0.40594,1995,2,NER
0.15633,1995,3,NER
3.46805,1995,4,NER
1.87638,1995,5,NER
15.7814,1995,6,NER
38.2219,1995,7,NER
62.7358,1995,8,NER
21.1186,1995,9,NER
0.57141,1995,10,NER
0.04175,1995,11,NER
0,1995,12,NER
0.01006,1996,1,NER
0.54165,1996,2,NER
0.22154,1996,3,NER
0.8034,1996,4,NER
6.5362,1996,5,NER
21.8042,1996,6,NER
36.5003,1996,7,NER
46.3676,1996,8,NER
21.3197,1996,9,NER
2.18325,1996,10,NER
0,1996,11,NER
0.00026,1996,12,NER
0.01006,1997,1,NER
0.40594,1997,2,NER
0.57312,1997,3,NER
1.12739,1997,4,NER
7.21413,1997,5,NER
19.6521,1997,6,NER
44.2073,1997,7,NER
56.2748,1997,8,NER
20.011,1997,9,NER
2.69868,1997,10,NER
0.04636,1997,11,NER
0,1997,12,NER
0.01006,1998,1,NER
0.41538,1998,2,NER
0.07304,1998,3,NER
1.96531,1998,4,NER
6.8369,1998,5,NER
21.9415,1998,6,NER
46.9865,1998,7,NER
68.993,1998,8,NER
45.2086,1998,9,NER
1.89421,1998,10,NER
0.0107,1998,11,NER
0.00034,1998,12,NER
0.01006,1999,1,NER
0.50274,1999,2,NER
0.05301,1999,3,NER
0.4687,1999,4,NER
5.2535,1999,5,NER
7.24794,1999,6,NER
60.7661,1999,7,NER
112.22,1999,8,NER
36.0745,1999,9,NER
2.75356,1999,10,NER
0.04403,1999,11,NER
0,1999,12,NER
0.01006,2000,1,NER
0.42616,2000,2,NER
0.05134,2000,3,NER
0.53888,2000,4,NER
1.97035,2000,5,NER
17.3621,2000,6,NER
59.5202,2000,7,NER
50.1699,2000,8,NER
19.7604,2000,9,NER
2.88264,2000,10,NER
0.04799,2000,11,NER
0,2000,12,NER
0.01006,2001,1,NER
0.41998,2001,2,NER
0.05105,2001,3,NER
0.75717,2001,4,NER
4.63473,2001,5,NER
17.9527,2001,6,NER
49.3125,2001,7,NER
61.3309,2001,8,NER
24.6554,2001,9,NER
0.48593,2001,10,NER
0,2001,11,NER
8.00E-05,2001,12,NER
0.01006,2002,1,NER
0.42191,2002,2,NER
0.06135,2002,3,NER
0.58249,2002,4,NER
2.6517,2002,5,NER
12.9365,2002,6,NER
44.4525,2002,7,NER
50.7609,2002,8,NER
26.3113,2002,9,NER
7.0181,2002,10,NER
0.0003,2002,11,NER
0,2002,12,NER
0.01006,2003,1,NER
0.43642,2003,2,NER
0.2267,2003,3,NER
1.76472,2003,4,NER
6.80712,2003,5,NER
28.2651,2003,6,NER
59.0298,2003,7,NER
84.4522,2003,8,NER
25.5959,2003,9,NER
2.33378,2003,10,NER
0.04033,2003,11,NER
0,2003,12,NER
0.01006,2004,1,NER
0.42284,2004,2,NER
0.05506,2004,3,NER
2.12201,2004,4,NER
8.63084,2004,5,NER
11.5117,2004,6,NER
52.3398,2004,7,NER
80.3176,2004,8,NER
12.8834,2004,9,NER
0.27699,2004,10,NER
0.03328,2004,11,NER
0,2004,12,NER
0.01006,2005,1,NER
0.58594,2005,2,NER
0.22147,2005,3,NER
0.65393,2005,4,NER
10.5988,2005,5,NER
34.7345,2005,6,NER
49.8738,2005,7,NER
72.7763,2005,8,NER
27.6577,2005,9,NER
5.04504,2005,10,NER
0,2005,11,NER
0,2005,12,NER
0.01006,2006,1,NER
0.57407,2006,2,NER
0.05105,2006,3,NER
0.19612,2006,4,NER
4.30899,2006,5,NER
12.889,2006,6,NER
39.3606,2006,7,NER
84.4043,2006,8,NER
28.2741,2006,9,NER
3.57453,2006,10,NER
0.00275,2006,11,NER
0,2006,12,NER
0.01006,2007,1,NER
0.46994,2007,2,NER
1.79259,2007,3,NER
0.86713,2007,4,NER
5.3474,2007,5,NER
14.9279,2007,6,NER
59.9297,2007,7,NER
96.4864,2007,8,NER
28.567,2007,9,NER
0.10259,2007,10,NER
0.05479,2007,11,NER
0.00065,2007,12,NER
0.01006,2008,1,NER
0.42202,2008,2,NER
0.05856,2008,3,NER
